,key_0,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,Delay,predicted_payment_date,bucketed_delay
9245,9245,U001,0200705372,FR corporation,,2020.0,1930688324.0,2020-03-25,2020-03-23,2020-03-25,2020-04-09,USD,RV,80920.0,20200325.0,NAA8,1930688324.0,0,2020-04-09,null
9246,9246,U001,0200078795,H T H us,,2020.0,1930763993.0,2020-04-08,2020-04-08,2020-04-08,2020-04-23,USD,RV,145.21,20200408.0,NAA8,1930763993.0,0,2020-04-23,null
9247,9247,U001,0200705742,DOT co,,2020.0,1930827275.0,2020-04-27,2020-04-26,2020-04-27,2020-05-17,USD,RV,138299.45,20200427.0,NAD1,1930827275.0,1,2020-05-18,+ve
9248,9248,CA02,140106408,WAL-M corp,,2020.0,2960631317.0,2020-04-27,2020-04-27,2020-04-27,2020-05-07,CAD,RV,27458.49,20200427.0,CA10,2960631317.0,-4,2020-05-03,null
9249,9249,U001,0200799342,MITCH in,,2020.0,1930732244.0,2020-04-02,2020-04-02,2020-04-02,2020-04-17,USD,RV,14948.22,20200402.0,NAA8,1930732244.0,0,2020-04-17,null
9250,9250,U001,0200762301,C&S WH co,,2020.0,1930825819.0,2020-04-25,2020-04-25,2020-04-25,2020-05-10,USD,RV,8775.12,20200425.0,NAC6,1930825819.0,1,2020-05-11,+ve
9251,9251,U001,0200744019,TARG foundation,,2020.0,1930828499.0,2020-04-27,2020-04-26,2020-04-27,2020-05-12,USD,RV,29552.95,20200427.0,NAA8,1930828499.0,0,2020-05-12,null
9252,9252,U001,0200769623,WAL-MAR in,,2020.0,1930748904.0,2020-04-05,2020-04-04,2020-04-05,2020-04-20,USD,RV,6767.15,20200405.0,NAH4,1930748904.0,1,2020-04-21,+ve
9253,9253,U001,0200759878,SA llc,,2020.0,1930724542.0,2020-04-01,2020-03-31,2020-04-01,2020-04-16,USD,RV,38506.32,20200401.0,NAH4,1930724542.0,0,2020-04-16,null
9254,9254,U001,0200780825,SYSCO FO ,,2020.0,1930604620.0,2020-03-06,2020-03-04,2020-03-06,2020-03-21,USD,RV,38759.63,20200306.0,NAA8,1930604620.0,0,2020-03-21,null
9255,9255,U001,0200705742,DOT associates,,2020.0,1930740283.0,2020-04-03,2020-04-03,2020-04-03,2020-04-23,USD,RV,14447.6,20200403.0,NAD1,1930740283.0,1,2020-04-24,+ve
9256,9256,U001,0200769623,WAL-MAR us,,2020.0,1930683498.0,2020-03-23,2020-03-21,2020-03-23,2020-04-07,USD,RV,29866.59,20200323.0,NAH4,1930683498.0,1,2020-04-08,+ve
9257,9257,U001,0200148860,DOLLA systems,,2020.0,1930731642.0,2020-04-02,2020-04-02,2020-04-02,2020-04-17,USD,RV,72284.57,20200402.0,NAA8,1930731642.0,0,2020-04-17,null
9258,9258,CA02,0140104225,SAVE-ON- systems,,2020.0,2960632142.0,2020-04-29,2020-04-29,2020-04-29,2020-05-15,CAD,RV,210998.84,20200505.0,CA10,2960632142.0,-4,2020-05-11,null
9259,9259,U001,0200744019,TARG ,,2020.0,1930688461.0,2020-03-24,2020-03-23,2020-03-24,2020-04-08,USD,RV,37386.78,20200324.0,NAA8,1930688461.0,0,2020-04-08,null
9260,9260,U001,0200744019,TARG ,,2020.0,1930662911.0,2020-03-18,2020-03-17,2020-03-18,2020-04-02,USD,RV,97658.4,20200318.0,NAA8,1930662911.0,0,2020-04-02,null
9261,9261,U001,0100001196,DOLLAR llc,,2020.0,1930772550.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,10255.9,20200411.0,NAA8,1930772550.0,0,2020-04-26,null
9262,9262,U001,0200726979,BJ'S  corporation,,2020.0,1930778237.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,745.33,20200411.0,NAA8,1930778237.0,0,2020-04-26,null
9263,9263,U001,0200794332,COST llc,,2020.0,1930710206.0,2020-03-28,2020-03-27,2020-03-28,2020-04-12,USD,RV,5306.01,20200328.0,NAAX,1930710206.0,1,2020-04-13,+ve
9264,9264,U001,0200820380,SMITH'S llc,,2020.0,1930810750.0,2020-04-23,2020-04-22,2020-04-23,2020-05-08,USD,RV,28973.38,20200423.0,NAA8,1930810750.0,0,2020-05-08,null
9265,9265,U001,0200772670,ASSOCIAT systems,,2020.0,1930856727.0,2020-05-04,2020-05-04,2020-05-04,2020-05-19,USD,RV,10579.27,20200504.0,NAU5,1930856727.0,1,2020-05-20,+ve
9266,9266,U001,0200772670,ASSOCIAT co,,2020.0,1930646649.0,2020-03-12,2020-03-13,2020-03-12,2020-03-27,USD,RV,2452.04,20200312.0,NAU5,1930646649.0,1,2020-03-28,+ve
9267,9267,U001,0200707822,PUBLI corporation,,2020.0,1930736122.0,2020-04-02,2020-04-02,2020-04-02,2020-04-17,USD,RV,62724.89,20200402.0,NAA8,1930736122.0,0,2020-04-17,null
9268,9268,U001,0200769623,WAL-MAR systems,,2020.0,1930578923.0,2020-02-27,2020-02-27,2020-02-27,2020-03-13,USD,RV,1414.68,20200227.0,NAH4,1930578923.0,1,2020-03-14,+ve
9269,9269,U001,200769623,WAL-MAR systems,,2020.0,1930885300.0,2020-05-10,2020-05-10,2020-05-10,2020-05-25,USD,RV,51545.15,20200510.0,NAH4,1930885300.0,2,2020-05-27,+ve
9270,9270,U001,0100031704,DELHAIZE us,,2020.0,1930769105.0,2020-04-10,2020-04-09,2020-04-10,2020-04-25,USD,RV,60819.48,20200410.0,NAA8,1930769105.0,0,2020-04-25,null
9271,9271,U001,0200726979,BJ'S  corp,,2020.0,1930690010.0,2020-03-25,2020-03-24,2020-03-25,2020-04-09,USD,RV,24347.24,20200325.0,NAA8,1930690010.0,0,2020-04-09,null
9272,9272,U001,0200769623,WAL-MAR associates,,2020.0,1930803178.0,2020-04-20,2020-04-20,2020-04-20,2020-05-05,USD,RV,19152.61,20200420.0,NAH4,1930803178.0,1,2020-05-06,+ve
9273,9273,U001,0200769623,WAL-MAR corp,,2020.0,1930647682.0,2020-03-13,2020-03-13,2020-03-13,2020-03-28,USD,RV,8453.57,20200313.0,NAH4,1930647682.0,1,2020-03-29,+ve
9274,9274,U001,0200769623,WAL-MAR trust,,2020.0,1930611087.0,2020-03-06,2020-03-06,2020-03-06,2020-03-21,USD,RV,2352.97,20200306.0,NAH4,1930611087.0,1,2020-03-22,+ve
9275,9275,U001,0200797452,US  foundation,,2020.0,1930658388.0,2020-03-16,2020-03-16,2020-03-16,2020-04-05,USD,RV,46667.94,20200316.0,NAD1,1930658388.0,1,2020-04-06,+ve
9276,9276,U001,0200769623,WAL-MAR us,,2020.0,1930862939.0,2020-05-06,2020-05-06,2020-05-06,2020-05-21,USD,RV,46940.91,20200506.0,NAH4,1930862939.0,1,2020-05-22,+ve
9277,9277,U001,0200759878,SA llc,,2020.0,1930829697.0,2020-04-29,2020-04-27,2020-04-29,2020-05-14,USD,RV,13509.53,20200429.0,NAH4,1930829697.0,0,2020-05-14,null
9278,9278,U001,200769623,WAL-MAR associates,,2020.0,1930859974.0,2020-05-05,2020-05-05,2020-05-05,2020-05-20,USD,RV,17473.9,20200505.0,NAH4,1930859974.0,2,2020-05-22,+ve
9279,9279,U001,0200920735,ALBERT corp,,2020.0,1930651845.0,2020-03-19,2020-03-14,2020-03-19,2020-04-03,USD,RV,94980.2,20200319.0,NAA8,1930651845.0,0,2020-04-03,null
9280,9280,U001,0200803720,DEC systems,,2020.0,1930863095.0,2020-05-06,2020-05-06,2020-05-06,2020-05-24,USD,RV,1593.42,20200501.0,NAM4,1930863095.0,1,2020-05-25,+ve
9281,9281,U001,0200769623,WAL-MAR us,,2020.0,1930788272.0,2020-04-15,2020-04-15,2020-04-15,2020-04-30,USD,RV,7219.46,20200415.0,NAH4,1930788272.0,1,2020-05-01,+ve
9282,9282,U001,0200769623,WAL-MAR corp,,2020.0,1930585323.0,2020-03-02,2020-03-01,2020-03-02,2020-03-17,USD,RV,15026.08,20200302.0,NAH4,1930585323.0,1,2020-03-18,+ve
9283,9283,U001,0200769623,WAL-MAR corp,,2020.0,1930884441.0,2020-05-10,2020-05-10,2020-05-10,2020-05-25,USD,RV,10252.93,20200510.0,NAH4,1930884441.0,1,2020-05-26,+ve
9284,9284,U001,0200756072,REINHA corporation,,2020.0,1930804865.0,2020-04-27,2020-04-21,2020-04-27,2020-05-12,USD,RV,20314.42,20200427.0,NAA8,1930804865.0,0,2020-05-12,null
9285,9285,U001,0200619670,AJINOMO associates,,2020.0,1930725834.0,2020-04-02,2020-03-31,2020-04-02,2020-04-12,USD,RV,8503.92,20200402.0,NA10,1930725834.0,1,2020-04-13,+ve
9286,9286,U001,200759082,INGL corporation,,2020.0,1930877873.0,2020-05-08,2020-05-08,2020-05-08,2020-05-23,USD,RV,91806.32,20200508.0,NAA8,1930877873.0,0,2020-05-23,null
9287,9287,CA02,0140104440,SO corporation,,2020.0,2960623756.0,2020-03-25,2020-03-25,2020-03-25,2020-04-06,CAD,RV,288183.19,20200327.0,CA10,2960623756.0,-4,2020-04-02,null
9288,9288,U001,0200762301,C&S WH llc,,2020.0,1930837544.0,2020-04-30,2020-04-29,2020-04-30,2020-05-15,USD,RV,30299.26,20200430.0,NAC6,1930837544.0,1,2020-05-16,+ve
9289,9289,U001,0200762301,C&S WH foundation,,2020.0,1930684885.0,2020-03-23,2020-03-22,2020-03-23,2020-04-07,USD,RV,5602.27,20200323.0,NAC6,1930684885.0,1,2020-04-08,+ve
9290,9290,U001,0200707005,KING S llc,,2020.0,1930828111.0,2020-04-28,2020-04-26,2020-04-28,2020-05-13,USD,RV,100574.88,20200428.0,NAA8,1930828111.0,0,2020-05-13,null
9291,9291,U001,0200769623,WAL-MAR associates,,2020.0,1930682616.0,2020-03-22,2020-03-21,2020-03-22,2020-04-06,USD,RV,11462.36,20200322.0,NAH4,1930682616.0,1,2020-04-07,+ve
9292,9292,U001,0200418007,AM in,,2020.0,1930827147.0,2020-04-25,2020-04-25,2020-04-25,2020-06-29,USD,RV,7350.48,20200425.0,NAGD,1930827147.0,0,2020-06-29,null
9293,9293,U001,0200726979,BJ'S  foundation,,2020.0,1930752920.0,2020-04-06,2020-04-06,2020-04-06,2020-04-21,USD,RV,99.06,20200406.0,NAA8,1930752920.0,0,2020-04-21,null
9294,9294,U001,CCU013,KRAFT F corp,,2020.0,1930660060.0,2020-03-19,2020-03-17,2020-03-19,2020-03-19,USD,RV,113248.8,20200319.0,NAX2,1930660060.0,1,2020-03-20,+ve
9295,9295,U001,0200759878,SA us,,2020.0,1930600180.0,2020-03-06,2020-03-04,2020-03-06,2020-03-21,USD,RV,26719.42,20200306.0,NAH4,1930600180.0,0,2020-03-21,null
9296,9296,U001,0200744019,TARG associates,,2020.0,1930852427.0,2020-05-06,2020-05-02,2020-05-06,2020-05-21,USD,RV,18015.92,20200506.0,NAA8,1930852427.0,0,2020-05-21,null
9297,9297,U001,0200769623,WAL-MAR foundation,,2020.0,1930791171.0,2020-04-15,2020-04-15,2020-04-15,2020-04-30,USD,RV,58486.53,20200415.0,NAH4,1930791171.0,1,2020-05-01,+ve
9298,9298,U001,0200756072,REINHA corporation,,2020.0,1930842739.0,2020-05-06,2020-05-04,2020-05-06,2020-05-21,USD,RV,6193.67,20200506.0,NAA8,1930842739.0,0,2020-05-21,null
9299,9299,U001,0200508557,FOODL foundation,,2020.0,1930833614.0,2020-05-05,2020-05-04,2020-05-05,2020-05-20,USD,RV,2138.53,20200505.0,NAA8,1930833614.0,0,2020-05-20,null
9300,9300,U001,0200886415,COSTCO foundation,,2020.0,1930896697.0,2020-05-06,2020-05-13,2020-05-06,2020-05-21,USD,RV,27066.63,20200506.0,NAA8,1930896697.0,0,2020-05-21,null
9301,9301,U001,0200769623,WAL-MAR associates,,2020.0,1930853514.0,2020-05-04,2020-05-02,2020-05-04,2020-05-19,USD,RV,50824.73,20200504.0,NAH4,1930853514.0,1,2020-05-20,+ve
9302,9302,CA02,0140106408,WAL-M co,,2020.0,2960625539.0,2020-04-01,2020-04-01,2020-04-01,2020-04-11,CAD,RV,1134.46,20200401.0,CA10,2960625539.0,-3,2020-04-08,null
9303,9303,U001,0200704045,RA trust,,2020.0,1930838117.0,2020-04-29,2020-04-29,2020-04-29,2020-05-14,USD,RV,69997.8,20200429.0,NAA8,1930838117.0,0,2020-05-14,null
9304,9304,U001,0200769623,WAL-MAR systems,,2020.0,1930716985.0,2020-03-30,2020-03-29,2020-03-30,2020-04-14,USD,RV,678.45,20200330.0,NAH4,1930716985.0,1,2020-04-15,+ve
9305,9305,U001,0200803720,DEC associates,,2020.0,1930818984.0,2020-04-23,2020-04-23,2020-04-23,2020-05-09,USD,RV,106.2,20200416.0,NAM4,1930818984.0,1,2020-05-10,+ve
9306,9306,U001,0200721222,GO co,,2020.0,1930621155.0,2020-03-10,2020-03-08,2020-03-10,2020-03-25,USD,RV,35782.32,20200310.0,NAA8,1930621155.0,0,2020-03-25,null
9307,9307,U001,0200418007,AM co,,2020.0,1930826124.0,2020-04-28,2020-04-25,2020-04-28,2020-07-02,USD,RV,73.68,20200428.0,NAGD,1930826124.0,0,2020-07-02,null
9308,9308,CA02,0140105686,SYSC llc,,2020.0,2960617926.0,2020-03-02,2020-03-02,2020-03-02,2020-03-20,CAD,RV,424.8,20200310.0,CA10,2960617926.0,-4,2020-03-16,null
9309,9309,U001,0200769623,WAL-MAR associates,,2020.0,1930882946.0,2020-05-10,2020-05-09,2020-05-10,2020-05-25,USD,RV,5623.01,20200510.0,NAH4,1930882946.0,1,2020-05-26,+ve
9310,9310,U001,0100032284,KEURIG trust,,2020.0,1930666361.0,2020-03-17,2020-03-18,2020-03-17,2020-04-26,USD,RV,6760.13,20200317.0,NAD4,1930666361.0,0,2020-04-26,null
9311,9311,U001,0200875006,KROGER foundation,,2020.0,1930583883.0,2020-02-29,2020-02-29,2020-02-29,2020-03-15,USD,RV,134204.43,20200229.0,NAA8,1930583883.0,0,2020-03-15,null
9312,9312,U001,0200803720,DEC ,,2020.0,1930614070.0,2020-03-07,2020-03-07,2020-03-07,2020-03-24,USD,RV,274.84,20200301.0,NAM4,1930614070.0,1,2020-03-25,+ve
9313,9313,U001,0200723794,MID MO associates,,2020.0,1930592235.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,130028.57,20200303.0,NAA8,1930592235.0,0,2020-03-18,null
9314,9314,U001,0200769623,WAL-MAR foundation,,2020.0,1930797533.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,776.58,20200417.0,NAH4,1930797533.0,1,2020-05-03,+ve
9315,9315,U001,0200762301,C&S WH in,,2020.0,1930665957.0,2020-03-17,2020-03-18,2020-03-17,2020-04-01,USD,RV,132375.95,20200317.0,NAC6,1930665957.0,1,2020-04-02,+ve
9316,9316,CA02,0100012991,CJR WH trust,,2020.0,2960624856.0,2020-03-30,2020-03-30,2020-03-30,2020-04-11,CAD,RV,47392.61,20200401.0,CA10,2960624856.0,-4,2020-04-07,null
9317,9317,U001,0200769623,WAL-MAR trust,,2020.0,1930581257.0,2020-03-01,2020-02-29,2020-03-01,2020-03-16,USD,RV,38740.14,20200301.0,NAH4,1930581257.0,1,2020-03-17,+ve
9318,9318,U001,0200519201,KROGE llc,,2020.0,1930624932.0,2020-03-09,2020-03-09,2020-03-09,2020-03-24,USD,RV,69600.9,20200309.0,NAA8,1930624932.0,0,2020-03-24,null
9319,9319,U001,0200759878,SA co,,2020.0,1930577197.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,35051.89,20200228.0,NAH4,1930577197.0,0,2020-03-14,null
9320,9320,U001,0100015557,BI corp,,2020.0,1930726007.0,2020-03-31,2020-03-31,2020-03-31,2020-04-15,USD,RV,14214.24,20200331.0,NAA8,1930726007.0,0,2020-04-15,null
9321,9321,CA02,0140106408,WAL-M us,,2020.0,2960625190.0,2020-04-04,2020-04-04,2020-04-04,2020-04-14,CAD,RV,51861.58,20200404.0,CA10,2960625190.0,-3,2020-04-11,null
9322,9322,U001,0200769623,WAL-MAR llc,,2020.0,1930730011.0,2020-04-01,2020-04-01,2020-04-01,2020-04-16,USD,RV,2571.79,20200401.0,NAH4,1930730011.0,1,2020-04-17,+ve
9323,9323,U001,0200980828,BEN E foundation,,2020.0,1930692554.0,2020-03-25,2020-03-24,2020-03-25,2020-04-09,USD,RV,32212.19,20200325.0,NAA8,1930692554.0,0,2020-04-09,null
9324,9324,U001,0200915438,GROC corporation,,2020.0,1930706979.0,2020-03-30,2020-03-30,2020-03-30,2020-04-14,USD,RV,24281.75,20200330.0,NAA8,1930706979.0,0,2020-04-14,null
9325,9325,U001,0200724999,GILSTE in,,2020.0,1930856091.0,2020-05-06,2020-05-06,2020-05-06,2020-05-16,USD,RV,51663.6,20200506.0,NA10,1930856091.0,1,2020-05-17,+ve
9326,9326,U001,0200769623,WAL-MAR co,,2020.0,1930854761.0,2020-05-04,2020-05-03,2020-05-04,2020-05-19,USD,RV,3784.5,20200504.0,NAH4,1930854761.0,1,2020-05-20,+ve
9327,9327,U001,0200799367,MCL ,,2020.0,1930772091.0,2020-04-15,2020-04-09,2020-04-15,2020-04-30,USD,RV,11696.21,20200415.0,NAA8,1930772091.0,0,2020-04-30,null
9328,9328,U001,200769623,WAL-MAR systems,,2020.0,1930881792.0,2020-05-11,2020-05-11,2020-05-11,2020-05-26,USD,RV,6774.91,20200511.0,NAH4,1930881792.0,2,2020-05-28,+ve
9329,9329,U001,0200936373,SUPE ,,2020.0,1930781594.0,2020-04-14,2020-04-13,2020-04-14,2020-04-29,USD,RV,4864.86,20200414.0,NAA8,1930781594.0,0,2020-04-29,null
9330,9330,CA02,0140104240,FEDER corporation,,2020.0,2960617669.0,2020-03-03,2020-03-03,2020-03-03,2020-03-20,CAD,RV,122708.34,20200310.0,CA10,2960617669.0,-4,2020-03-16,null
9331,9331,U001,0200625175,ALD corp,,2020.0,1930629969.0,2020-03-10,2020-03-10,2020-03-10,2020-03-25,USD,RV,26517.37,20200310.0,NAA8,1930629969.0,0,2020-03-25,null
9332,9332,U001,0200762301,C&S WH corp,,2020.0,1930611381.0,2020-03-06,2020-03-06,2020-03-06,2020-03-21,USD,RV,53211.71,20200306.0,NAC6,1930611381.0,1,2020-03-22,+ve
9333,9333,U001,CCU002,KRFT FDS llc,,2020.0,1930660672.0,2020-03-19,2020-03-17,2020-03-19,2020-04-23,USD,RV,12600.05,20200319.0,NAG2,1930660672.0,0,2020-04-23,null
9334,9334,U001,0200769623,WAL-MAR in,,2020.0,1930614189.0,2020-03-06,2020-03-06,2020-03-06,2020-03-21,USD,RV,471.56,20200306.0,NAH4,1930614189.0,1,2020-03-22,+ve
9335,9335,U001,0200759878,SA in,,2020.0,1930825722.0,2020-04-28,2020-04-25,2020-04-28,2020-05-13,USD,RV,28476.97,20200428.0,NAH4,1930825722.0,0,2020-05-13,null
9336,9336,U002,0100036009,JOSE systems,,2020.0,1990571411.0,2020-02-27,2020-02-24,2020-02-27,2020-04-02,USD,RV,15370.5,20200227.0,NAG2,1990571411.0,0,2020-04-02,null
9337,9337,U001,0100001196,DOLLAR systems,,2020.0,1930803614.0,2020-04-15,2020-04-20,2020-04-15,2020-04-30,USD,RV,26593.14,20200415.0,NAA8,1930803614.0,0,2020-04-30,null
9338,9338,U001,0200792734,MDV/ ,,2020.0,1930766054.0,2020-04-08,2020-04-08,2020-04-08,2020-04-23,USD,RV,831.43,20200408.0,NAA8,1930766054.0,0,2020-04-23,null
9339,9339,U001,0200769623,WAL-MAR foundation,,2020.0,1930739337.0,2020-04-05,2020-04-03,2020-04-05,2020-04-20,USD,RV,4756.09,20200405.0,NAH4,1930739337.0,1,2020-04-21,+ve
9340,9340,U001,0200769623,WAL-MAR corporation,,2020.0,1930749076.0,2020-04-05,2020-04-04,2020-04-05,2020-04-20,USD,RV,35218.85,20200405.0,NAH4,1930749076.0,1,2020-04-21,+ve
9341,9341,U001,0200726979,BJ'S  foundation,,2020.0,1930641627.0,2020-03-12,2020-03-11,2020-03-12,2020-03-27,USD,RV,518.75,20200312.0,NAA8,1930641627.0,0,2020-03-27,null
9342,9342,U001,200743123,KROGER systems,,2020.0,1930722720.0,2020-03-30,2020-03-30,2020-03-30,2020-04-14,USD,RV,17803.71,20200330.0,NAA8,1930722720.0,0,2020-04-14,null
9343,9343,U001,0200772670,ASSOCIAT trust,,2020.0,1930744188.0,2020-04-03,2020-04-04,2020-04-03,2020-04-18,USD,RV,36917.29,20200403.0,NAU5,1930744188.0,1,2020-04-19,+ve
9344,9344,U001,0200762301,C&S WH corporation,,2020.0,1930637783.0,2020-03-12,2020-03-11,2020-03-12,2020-03-27,USD,RV,81616.96,20200312.0,NAC6,1930637783.0,1,2020-03-28,+ve
9345,9345,U001,0200769623,WAL-MAR associates,,2020.0,1930717351.0,2020-03-29,2020-03-28,2020-03-29,2020-04-13,USD,RV,6640.59,20200329.0,NAH4,1930717351.0,1,2020-04-14,+ve
9346,9346,U001,0200020431,DEC co,,2020.0,1930870618.0,2020-05-07,2020-05-07,2020-05-07,2020-05-24,USD,RV,5491.96,20200501.0,NAM4,1930870618.0,1,2020-05-25,+ve
9347,9347,U001,0200696090,UNITE co,,2020.0,1930661204.0,2020-03-20,2020-03-17,2020-03-20,2020-04-04,USD,RV,5627.06,20200320.0,NAA8,1930661204.0,0,2020-04-04,null
9348,9348,U001,0200331749,SYSC associates,,2020.0,1930627609.0,2020-03-09,2020-03-09,2020-03-09,2020-03-29,USD,RV,15114.43,20200309.0,NAD1,1930627609.0,1,2020-03-30,+ve
9349,9349,U001,0200418007,AM trust,,2020.0,1930853309.0,2020-05-05,2020-05-02,2020-05-05,2020-05-20,USD,RV,5376.91,20200505.0,NAA8,1930853309.0,0,2020-05-20,null
9350,9350,U001,0200726979,BJ'S  ,,2020.0,1930593121.0,2020-03-02,2020-03-02,2020-03-02,2020-03-17,USD,RV,96.51,20200302.0,NAA8,1930593121.0,0,2020-03-17,null
9351,9351,U001,0200769623,WAL-MAR us,,2020.0,1930789159.0,2020-04-16,2020-04-15,2020-04-16,2020-05-01,USD,RV,18714.62,20200416.0,NAH4,1930789159.0,1,2020-05-02,+ve
9352,9352,U001,0200739534,OK llc,,2020.0,1930789532.0,2020-04-15,2020-04-15,2020-04-15,2020-04-30,USD,RV,89968.51,20200415.0,NAA8,1930789532.0,0,2020-04-30,null
9353,9353,U001,0200744019,TARG in,,2020.0,1930857535.0,2020-05-05,2020-05-04,2020-05-05,2020-05-20,USD,RV,32735.89,20200505.0,NAA8,1930857535.0,0,2020-05-20,null
9354,9354,U001,0200726979,BJ'S  foundation,,2020.0,1930802825.0,2020-04-20,2020-04-20,2020-04-20,2020-05-05,USD,RV,46.27,20200420.0,NAA8,1930802825.0,0,2020-05-05,null
9355,9355,U001,0200744019,TARG corp,,2020.0,1930712394.0,2020-03-29,2020-03-28,2020-03-29,2020-04-13,USD,RV,670.19,20200329.0,NAA8,1930712394.0,0,2020-04-13,null
9356,9356,U001,0200769623,WAL-MAR ,,2020.0,1930700307.0,2020-03-25,2020-03-25,2020-03-25,2020-04-09,USD,RV,73459.57,20200325.0,NAH4,1930700307.0,1,2020-04-10,+ve
9357,9357,U001,0200769623,WAL-MAR corp,,2020.0,1930825569.0,2020-04-25,2020-04-24,2020-04-25,2020-05-10,USD,RV,10425.09,20200425.0,NAH4,1930825569.0,1,2020-05-11,+ve
9358,9358,U001,CCCA02,KRAFT  systems,,2020.0,1930684596.0,2020-03-25,2020-03-23,2020-03-25,2020-04-29,USD,RV,31297.24,20200325.0,NAG2,1930684596.0,0,2020-04-29,null
9359,9359,U001,0200769623,WAL-MAR associates,,2020.0,1930619547.0,2020-03-08,2020-03-07,2020-03-08,2020-03-23,USD,RV,16102.37,20200308.0,NAH4,1930619547.0,1,2020-03-24,+ve
9360,9360,U001,0200769623,WAL-MAR associates,,2020.0,1930731633.0,2020-04-03,2020-04-02,2020-04-03,2020-04-18,USD,RV,1329.23,20200403.0,NAH4,1930731633.0,1,2020-04-19,+ve
9361,9361,U001,0200915438,GROC trust,,2020.0,1930782459.0,2020-04-14,2020-04-14,2020-04-14,2020-04-29,USD,RV,26546.8,20200414.0,NAA8,1930782459.0,0,2020-04-29,null
9362,9362,U001,0200769623,WAL-MAR foundation,,2020.0,1930683599.0,2020-03-23,2020-03-21,2020-03-23,2020-04-07,USD,RV,31835.61,20200323.0,NAH4,1930683599.0,1,2020-04-08,+ve
9363,9363,U001,0200769623,WAL-MAR corporation,,2020.0,1930690057.0,2020-03-24,2020-03-24,2020-03-24,2020-04-08,USD,RV,471.56,20200324.0,NAH4,1930690057.0,1,2020-04-09,+ve
9364,9364,U001,0200353024,DECA systems,,2020.0,1930762322.0,2020-04-08,2020-04-08,2020-04-08,2020-04-24,USD,RV,6453.67,20200401.0,NAM4,1930762322.0,1,2020-04-25,+ve
9365,9365,U001,0200716210,PERFOR llc,,2020.0,1930692521.0,2020-03-24,2020-03-24,2020-03-24,2020-04-08,USD,RV,10747.07,20200324.0,NAA8,1930692521.0,0,2020-04-08,null
9366,9366,U001,0200781803,JRD corporation,,2020.0,1930622353.0,2020-03-10,2020-03-09,2020-03-10,2020-03-25,USD,RV,9607.09,20200310.0,NAA8,1930622353.0,0,2020-03-25,null
9367,9367,U001,0200891601,POWE co,,2020.0,1930830439.0,2020-04-28,2020-04-27,2020-04-28,2020-05-28,USD,RV,5845.2,20200428.0,NAD5,1930830439.0,1,2020-05-29,+ve
9368,9368,U001,0200771157,WEIS co,,2020.0,1930758188.0,2020-04-07,2020-04-07,2020-04-07,2020-04-22,USD,RV,61842.15,20200407.0,NAA8,1930758188.0,0,2020-04-22,null
9369,9369,U001,0200761734,H E BUT foundation,,2020.0,1930766326.0,2020-04-09,2020-04-08,2020-04-09,2020-04-24,USD,RV,3567.31,20200409.0,NAA8,1930766326.0,0,2020-04-24,null
9370,9370,U001,0200726979,BJ'S  corp,,2020.0,1930780916.0,2020-04-12,2020-04-13,2020-04-12,2020-04-27,USD,RV,902.16,20200412.0,NAA8,1930780916.0,0,2020-04-27,null
9371,9371,U001,0200718130,SYSCO F us,,2020.0,1930660786.0,2020-03-18,2020-03-17,2020-03-18,2020-04-02,USD,RV,63738.79,20200318.0,NAA8,1930660786.0,0,2020-04-02,null
9372,9372,U001,0200769623,WAL-MAR corporation,,2020.0,1930777739.0,2020-04-13,2020-04-11,2020-04-13,2020-04-28,USD,RV,18383.46,20200413.0,NAH4,1930777739.0,1,2020-04-29,+ve
9373,9373,U001,0200726979,BJ'S  in,,2020.0,1930829058.0,2020-04-26,2020-04-27,2020-04-26,2020-05-11,USD,RV,99.19,20200426.0,NAA8,1930829058.0,0,2020-05-11,null
9374,9374,U001,0200769623,WAL-MAR ,,2020.0,1930831144.0,2020-04-28,2020-04-27,2020-04-28,2020-05-13,USD,RV,2531.61,20200428.0,NAH4,1930831144.0,1,2020-05-14,+ve
9375,9375,U001,0200778998,CE in,,2020.0,1930806208.0,2020-04-21,2020-04-21,2020-04-21,2020-05-06,USD,RV,39122.0,20200421.0,NAA8,1930806208.0,0,2020-05-06,null
9376,9376,U001,0200769623,WAL-MAR systems,,2020.0,1930759327.0,2020-04-07,2020-04-07,2020-04-07,2020-04-22,USD,RV,1898.9,20200407.0,NAH4,1930759327.0,1,2020-04-23,+ve
9377,9377,U001,0200732755,KROGER associates,,2020.0,1930853612.0,2020-05-03,2020-05-02,2020-05-03,2020-05-18,USD,RV,51923.08,20200503.0,NAA8,1930853612.0,0,2020-05-18,null
